word	correct	predicted
notions	NNS	NNS
of	IN	IN
Kyne	NNP	NN
and	CC	CC
Dixon	NNP	VBD
to	TO	TO
the	DT	DT
scrap	NN	NN
heap	NN	NN
.	.	.

False	JJ	PRP$
ideas	NNS	NNS
surfeit	VBP	IN
another	DT	DT
sector	NN	NN
of	IN	IN
our	PRP$	PRP$
life	NN	NN
.	.	.

For	IN	IN
several	JJ	JJ
generations	NNS	NNS
much	JJ	VBP
fiction	NN	NN
has	VBZ	VBZ
appeared	VBN	VBD
dealing	VBG	VBG
with	IN	IN
the	DT	DT
steprelationship	NN	NN
.	.	.

The	DT	DT
stepmother	NN	NN
,	,	,
almost	RB	RB
without	IN	IN
exception	NN	NN
,	,	,
has	VBZ	VBZ
been	VBN	VBN
presented	VBN	VBN
as	IN	IN
a	DT	DT
cruel	JJ	NN
ogress	NN	NN
.	.	.

Children	NNS	NNP
,	,	,
conditioned	VBN	CC
by	IN	IN
this	DT	DT
mistaken	VBN	JJ
notion	NN	NN
,	,	,
have	VBP	VBP
feared	VBN	VBD
stepmothers	NNS	RB
,	,	,
while	IN	IN
adults	NNS	NNP
,	,	,
by	IN	IN
their	PRP$	PRP$
antagonistic	JJ	JJ
attitudes	NNS	NNS
,	,	,
have	VBP	VBP
made	VBN	VBN
the	DT	DT
role	NN	NN
of	IN	IN
the	DT	DT
substitute	JJ	NN
parents	NNS	IN
a	DT	DT
difficult	JJ	JJ
one	CD	NN
.	.	.

Debate	NN	PRP
is	VBZ	VBZ
not	RB	RB
likely	JJ	VBN
to	TO	TO
resolve	VB	VB
the	DT	DT
tensions	NNS	NN
and	CC	CC
make	VB	VB
the	DT	DT
lot	NN	NN
of	IN	IN
the	DT	DT
stepchild	NN	VBG
a	DT	DT
happier	JJR	JJ
one	CD	NN
.	.	.

Research	NN	NNP
,	,	,
on	IN	IN
the	DT	DT
other	JJ	JJ
hand	NN	NN
,	,	,
has	VBZ	VBZ
shown	VBN	VBN
many	JJ	JJ
stepmothers	NNS	NN
to	TO	TO
be	VB	VB
eminently	RB	DT
successful	JJ	JJ
,	,	,
some	DT	DT
far	RB	RB
better	JJR	RBR
than	IN	IN
the	DT	DT
real	JJ	JJ
mothers	NNS	NN
.	.	.

Helen	NNP	PRP
Deutsch	NNP	VBP
informed	VBD	VBN
us	PRP	PRP
(	(	(
The	DT	DT
Psychology	NNP	NN
Of	IN	IN
Women	NNP	NNP
,	,	,
Vol.	NNP	CC
2	CD	CD
,	,	,
,	,	,
434	CD	CD
)	)	)
that	IN	IN
in	IN	IN
all	DT	DT
cultures	NNS	NNS
``	``	``
the	DT	DT
term	NN	NN
'	''	POS
stepmother	NN	FW
'	''	FW
automatically	RB	FW
evokes	VBZ	FW
deprecatory	JJ	FW
implications	NNS	FW
''	''	''
,	,	,
a	DT	DT
conclusion	NN	NN
accepted	VBN	VBN
by	IN	IN
many	JJ	JJ
.	.	.

Will	MD	DT
mere	JJ	JJ
debate	NN	NN
on	IN	IN
that	DT	DT
proposition	NN	NN
,	,	,
even	RB	RB
though	IN	IN
it	PRP	PRP
be	VB	VB
free	JJ	JJ
and	CC	CC
untrammeled	JJ	VBN
,	,	,
remove	VB	IN
the	DT	DT
dross	NN	NN
and	CC	CC
leave	VB	VBP
a	DT	DT
residue	NN	NN
of	IN	IN
refined	JJ	DT
gold	NN	JJ
?	.	.
?	.	.

That	DT	DT
is	VBZ	VBZ
questionable	JJ	RB
,	,	,
to	TO	TO
say	VB	VB
the	DT	DT
least	JJS	NN
.	.	.

Research	NN	PRP
into	IN	IN
several	JJ	JJ
cultures	NNS	NNS
has	VBZ	VBZ
proven	VBN	VBN
her	PRP$	PRP$
position	NN	NN
to	TO	TO
be	VB	VB
a	DT	DT
mistaken	VBN	JJ
one	CD	NN
.	.	.

ideas	NNS	NNS
are	VBP	VBP
invaluable	JJ	JJ
.	.	.

But	CC	CC
ideas	NNS	NNS
,	,	,
just	RB	RB
for	IN	IN
the	DT	DT
sake	NN	NN
of	IN	IN
having	VBG	VBG
them	PRP	PRP
,	,	,
are	VBP	VBP
not	RB	RB
enough	RB	RB
.	.	.

In	IN	IN
the	DT	DT
1930	CD	NNP
's	POS	POS
,	,	,
cures	NNS	CC
for	IN	IN
the	DT	DT
depression	NN	NN
literally	RB	NN
flooded	VBD	NN
Washington	NNP	NN
.	.	.

For	IN	IN
a	DT	DT
time	NN	NN
the	DT	DT
President	NN	NNP
received	VBD	POS
hundreds	NNS	NNS
of	IN	IN
them	PRP	PRP
every	DT	DT
day	NN	NN
,	,	,
most	JJS	JJS
of	IN	IN
them	PRP	PRP
worthless	JJ	RB
.	.	.

Ideas	NNS	DT
need	VBP	NN
to	TO	TO
be	VB	VB
tested	VBN	VBN
,	,	,
and	CC	CC
not	RB	RB
merely	RB	RB
by	IN	IN
argument	NN	NN
and	CC	CC
debate	NN	NN
.	.	.

When	WRB	WRB
some	DT	DT
question	NN	NN
arises	VBZ	VBZ
in	IN	IN
the	DT	DT
medical	JJ	FW
field	NN	FW
concerning	VBG	FW
cancer	NN	FW
,	,	,
for	IN	IN
instance	NN	NN
,	,	,
we	PRP	PRP
do	VBP	VBP
not	RB	RB
turn	VB	VB
to	TO	TO
free	JJ	VB
and	CC	CC
open	JJ	JJ
discussion	NN	NN
as	IN	IN
in	IN	IN
a	DT	DT
political	JJ	JJ
campaign	NN	NN
.	.	.

We	PRP	PRP
have	VBP	VBP
recourse	NN	VBN
to	TO	TO
the	DT	DT
scientifically-trained	JJ	JJ
specialist	NN	NNS
in	IN	IN
the	DT	DT
laboratory	NN	NN
.	.	.

The	DT	DT
merits	NNS	NNS
of	IN	IN
the	DT	DT
Salk	NNP	NN
anti-polio	JJ	,
vaccine	NN	PRP
were	VBD	VBD
not	RB	RB
established	VBN	VBN
on	IN	IN
the	DT	DT
forensic	JJ	NN
platform	NN	,
or	CC	CC
in	IN	IN
newspaper	NN	NN
editorials	NNS	''
,	,	,
but	CC	CC
in	IN	IN
the	DT	DT
laboratory	NN	NN
and	CC	CC
by	IN	IN
tests	NNS	NNS
in	IN	IN
the	DT	DT
field	NN	NN
on	IN	IN
thousands	NNS	NNS
of	IN	IN
children	NNS	NNS
.	.	.

Our	PRP$	PRP$
presidential	JJ	JJ
campaigns	NNS	NNS
provide	VBP	VBP
much	JJ	JJ
debate	NN	NN
and	CC	CC
argument	NN	NN
.	.	.

the	DT	DT
result	NN	NN
new	JJ	JJ
barnsful	NN	NNS
of	IN	IN
tested	VBN	DT
knowledge	NN	NN
on	IN	IN
the	DT	DT
basis	NN	NN
of	IN	IN
which	WDT	WDT
we	PRP	PRP
can	MD	MD
with	IN	IN
confidence	NN	NN
solve	VB	IN
our	PRP$	PRP$
domestic	JJ	JJ
and	CC	CC
international	JJ	JJ
problems	NNS	NNS
?	.	.
?	.	.

Man	NN	NN
,	,	,
we	PRP	PRP
are	VBP	VBP
told	VBN	VBN
,	,	,
is	VBZ	VBZ
endowed	VBN	VBN
with	IN	IN
reason	NN	NN
and	CC	CC
is	VBZ	VBZ
capable	JJ	JJ
of	IN	IN
distinguishing	VBG	DT
good	JJ	JJ
from	IN	IN
bad	NN	JJ
.	.	.

But	CC	CC
what	WP	WP
a	DT	DT
super-Herculean	JJ	JJ
task	NN	NN
it	PRP	PRP
is	VBZ	VBZ
to	TO	TO
winnow	VB	DT
anything	NN	NN
of	IN	IN
value	NN	NN
from	IN	IN
the	DT	DT
mud-beplastered	JJ	NNS
arguments	NNS	VBP
used	VBN	VBN
so	RB	RB
freely	RB	RB
,	,	,
particularly	RB	RB
since	IN	IN
such	JJ	JJ
common	JJ	JJ
use	NN	NN
is	VBZ	VBZ
made	VBN	VBN
of	IN	IN
cliches	NNS	NN
and	CC	CC
stereotypes	NNS	NNP
,	,	,
in	IN	IN
themselves	PRP	PRP
declarations	NNS	VBD
of	IN	IN
intellectual	JJ	JJ
bankruptcy	NN	NN
.	.	.

We	PRP	PRP
are	VBP	VBP
reminded	VBN	RB
,	,	,
however	RB	RB
,	,	,
that	IN	DT
freedom	NN	NN
of	IN	IN
thought	NN	NN
and	CC	CC
discussion	NN	NN
,	,	,
the	DT	DT
unfettered	JJ	JJ
exchange	NN	NN
of	IN	IN
ideas	NNS	NNS
,	,	,
is	VBZ	VBZ
basic	JJ	JJ
under	IN	IN
our	PRP$	PRP$
form	NN	NN
of	IN	IN
government	NN	NN
.	.	.

our	PRP$	PRP$
political	JJ	JJ
campaigns	NNS	NNS
there	EX	EX
is	VBZ	VBZ
freedom	NN	NN
to	TO	TO
think	VB	VB
,	,	,
to	TO	TO
examine	VB	VB
any	DT	DT
and	CC	CC
all	DT	DT
issues	NNS	NNS
,	,	,
and	CC	CC
to	TO	TO
speak	VB	VB
without	IN	IN
restraint	NN	NN
.	.	.

No	DT	DT
holds	NNS	NNS
are	VBP	VBP
barred	VBN	NN
.	.	.

But	CC	CC
have	VB	VB
the	DT	DT
results	NNS	NN
been	VBN	VBN
heartening	JJ	RB
?	.	.
?	.	.

May	MD	WRB
we	PRP	PRP
state	VB	NN
with	IN	IN
confidence	NN	NN
that	IN	IN
in	IN	IN
such	PDT	JJ
an	DT	DT
exhibition	NN	VBG
a	DT	DT
republic	NN	NN
will	MD	MD
find	VB	VB
its	PRP$	PRP$
greatest	JJS	JJS
security	NN	NN
?	.	.
?	.	.

We	PRP	PRP
must	MD	MD
not	RB	RB
forget	VB	RB
,	,	,
to	TO	TO
be	VB	VB
sure	JJ	JJ
,	,	,
that	IN	IN
free	JJ	JJ
discussion	NN	NN
and	CC	CC
debate	NN	PRP
have	VBP	VBP
produced	VBN	VBN
beneficial	JJ	NN
results	NNS	NN
.	.	.

In	IN	IN
truth	NN	NN
,	,	,
we	PRP	PRP
can	MD	MD
say	VB	VB
that	IN	IN
this	DT	DT
broke	VBD	VBD
the	DT	DT
power	NN	NN
of	IN	IN
Senator	NNP	DT
Joseph	NNP	JJ
McCarthy	NNP	NNS
,	,	,
who	WP	WP
was	VBD	VBD
finally	RB	RB
exposed	VBN	VBN
in	IN	IN
full	JJ	JJ
light	NN	NN
to	TO	TO
the	DT	DT
American	NNP	JJ
people	NNS	NNS
.	.	.

If	IN	IN
he	PRP	PRP
had	VBD	VBD
been	VBN	VBN
``	``	``
liquidated	VBN	NNS
''	''	''
in	IN	IN
some	DT	DT
way	NN	NN
,	,	,
he	PRP	PRP
would	MD	MD
have	VB	VB
become	VBN	VBN
a	DT	DT
martyr	NN	NN
,	,	,
a	DT	DT
rallying	JJ	JJ
point	NN	NN
for	IN	IN
people	NNS	NNS
who	WP	WP
shared	VBD	VBD
his	PRP$	PRP$
ideas	NNS	NNS
.	.	.

Debate	NN	PRP
in	IN	IN
the	DT	DT
political	JJ	JJ
arena	NN	NN
can	MD	MD
be	VB	VB
productive	JJ	VBN
of	IN	IN
good	NN	JJ
.	.	.

But	CC	CC
it	PRP	PRP
is	VBZ	VBZ
a	DT	DT
clumsy	JJ	NN
and	CC	CC
wasteful	JJ	JJ
process	NN	NN
:	:	:
it	PRP	PRP
can	MD	MD
produce	VB	VB
negative	JJ	JJ
results	NNS	NNS
but	CC	CC
not	RB	RB
much	RB	RB
that	DT	DT
is	VBZ	VBZ
positive	JJ	JJ
.	.	.

Debate	NN	PRP
rid	VBD	VBD
us	PRP	PRP
of	IN	IN
McCarthy	NNP	NN
but	CC	CC
did	VBD	VBD
not	RB	RB
give	VB	VB
us	PRP	PRP
much	RB	RB
that	DT	DT
is	VBZ	VBZ
positive	JJ	JJ
.	.	.

It	PRP	PRP
did	VBD	VBD
something	NN	NN
to	TO	TO
clear	VB	VB
the	DT	DT
ground	NN	NN
,	,	,
but	CC	CC
it	PRP	PRP
erected	VBD	VBD
no	DT	DT
striking	JJ	JJ
new	JJ	JJ
structure	NN	NN
;	:	:
;	:	:
it	PRP	PRP
did	VBD	VBD
not	RB	RB
even	RB	RB
provide	VB	VB
the	DT	DT
architect	NN	NN
's	POS	POS
plan	NN	NN
for	IN	IN
anything	NN	NN
new	JJ	NN
.	.	.

the	DT	DT
field	NN	NN
of	IN	IN
the	DT	DT
natural	JJ	JJ
sciences	NNS	NNS
,	,	,
scientifically	RB	CC
verified	VBN	JJ
data	NNS	NNS
are	VBP	VBP
quite	RB	RB
readily	RB	RB
available	JJ	JJ
and	CC	CC
any	DT	DT
discussion	NN	NN
can	MD	MD
be	VB	VB
shortened	VBN	VBN
with	IN	IN
good	JJ	JJ
results	NNS	NN
.	.	.

In	IN	IN
the	DT	DT
field	NN	NN
of	IN	IN
the	DT	DT
social	JJ	JJ
sciences	NNS	NNS
a	DT	DT
considerable	JJ	JJ
fund	NN	NNS
of	IN	IN
tested	VBN	DT
knowledge	NN	NN
has	VBZ	VBZ
been	VBN	VBN
accumulated	VBN	IN
that	IN	WDT
can	MD	MD
be	VB	VB
used	VBN	VBN
to	TO	TO
good	JJ	JJ
advantage	NN	NN
.	.	.

no	DT	DT
means	NN	NN
would	MD	MD
we	PRP	PRP
discourage	VB	VBD
the	DT	DT
production	NN	NN
of	IN	IN
ideas	NNS	NNS
:	:	:
they	PRP	PRP
provide	VBP	VBP
raw	JJ	JJ
materials	NNS	NNS
with	IN	IN
which	WDT	WDT
to	TO	TO
work	VB	VB
;	:	:
;	:	:
they	PRP	PRP
provide	VB	VBP
stimulations	NNS	VBN
that	WDT	IN
lead	VBP	VBG
to	TO	TO
further	JJR	VB
production	NN	NN
.	.	.

We	PRP	PRP
would	MD	MD
establish	VB	VB
no	DT	DT
censorship	NN	NN
.	.	.

recollection	NN	WRB
he	PRP	PRP
has	VBZ	VBZ
said	VBD	VBD
:	:	:
``	``	``
Natural	JJ	NNP
or	CC	CC
man-made	JJ	JJ
objects	NNS	NNS
kept	VBD	VBD
coming	VBG	VBG
into	IN	IN
my	PRP$	PRP$
head	NN	NN
,	,	,
but	CC	CC
I	PRP	PRP
would	MD	MD
suppress	VB	VB
them	PRP	PRP
sternly	RB	VBD
''	''	''
.	.	.

Moreover	RB	NNP
,	,	,
he	PRP	PRP
organized	VBD	VBD
the	DT	DT
movement	NN	NN
of	IN	IN
his	PRP$	PRP$
forms	NNS	NNS
,	,	,
within	IN	IN
his	PRP$	PRP$
rigorously	RB	NNS
shaped	VBN	IN
space	NN	NN
,	,	,
into	IN	IN
highly	RB	RB
complex	JJ	JJ
equilibriums	NNS	NNS
;	:	:
;	:	:
and	CC	CC
used	VBN	VBD
gradations	NNS	VBN
of	IN	IN
color	NN	NN
value	NN	NN
as	RB	RB
well	RB	RB
as	IN	RB
sharply	RB	RB
contrasting	VBG	NN
elementary	JJ	NN
colors	NNS	NN
.	.	.

The	DT	DT
worthy	JJ	JJ
Mondrian	NNP	NNS
,	,	,
seeing	VBG	VBG
these	DT	DT
pictures	NNS	NNS
,	,	,
said	VBD	VBD
in	IN	IN
a	DT	DT
tone	NN	NN
of	IN	IN
kindly	JJ	DT
reproof	NN	NN
:	:	:
``	``	``
But	CC	CC
you	PRP	PRP
are	VBP	VBP
really	RB	RB
an	DT	DT
artist	NN	NN
of	IN	IN
the	DT	DT
naturalistic	JJ	JJ
tradition	NN	NN
''	''	''
!	.	.
!	.	.

Helion	NNP	PRP
did	VBD	VBD
not	RB	RB
realize	VB	VB
it	PRP	PRP
at	IN	IN
the	DT	DT
time	NN	NN
,	,	,
but	CC	CC
it	PRP	PRP
was	VBD	VBD
true	JJ	JJ
.	.	.

His	PRP$	PRP$
``	``	``
monumental	JJ	UH
''	''	''
abstraction	NN	NN
,	,	,
made	VBD	VBD
up	IN	RB
of	IN	IN
smooth	JJ	JJ
,	,	,
metallic	JJ	CC
``	``	``
non-objects	NNS	UH
''	''	''
acting	VBG	,
upon	IN	IN
each	DT	DT
other	JJ	JJ
with	IN	IN
great	JJ	JJ
tension	NN	NN
,	,	,
won	VBD	VBD
Helion	NNP	RB
much	JJ	RB
acclaim	NN	VBN
during	IN	IN
the	DT	DT
'thirties	NNS	NN
.	.	.

The	DT	DT
play	NN	NN
of	IN	IN
novel	JJ	NN
lighting	NN	IN
effects	NNS	NNS
also	RB	RB
entered	VBD	VBD
into	IN	IN
these	DT	DT
compositions	NNS	NN
,	,	,
whose	WP$	WP$
controlled	VBN	JJ
power	NN	NN
and	CC	CC
varied	VBN	JJ
activity	NN	NN
made	VBD	VBD
them	PRP	PRP
well	RB	RB
worth	JJ	NN
meditating	VBG	NN
.	.	.

Helion	NNP	NNP
's	POS	POS
work	NN	NN
showed	VBD	VBD
more	JJR	JJR
and	CC	CC
more	JJR	JJR
nostalgia	NN	NNS
for	IN	IN
the	DT	DT
world	NN	NN
of	IN	IN
man	NN	NN
and	CC	CC
nature	NN	NN
,	,	,
the	DT	DT
pure	JJ	JJ
abstractionists	NNS	NNS
expressed	VBN	VBD
some	DT	DT
disapproval	NN	NN
;	:	:
;	:	:
but	CC	CC
Leger	NNP	NNP
,	,	,
Arp	NNP	RB
,	,	,
Lipchitz	NNP	NNP
and	CC	CC
Alexander	NNP	NNP
Calder	NNP	NNP
,	,	,
at	IN	IN
the	DT	DT
time	NN	NN
,	,	,
gave	VBD	VBD
him	PRP	PRP
their	PRP$	PRP$
blessing	NN	NNS
.	.	.

His	PRP$	PRP$
canvases	NNS	NNS
nowadays	RB	:
bore	VBD	:
titles	NNS	:
frankly	RB	:
declaring	VBG	:
them	PRP	PRP
to	TO	TO
be	VB	VB
``	``	``
Figures	NNPS	NN
In	NNP	IN
Space	NNP	NNP
''	''	''
,	,	,
or	CC	CC
``	``	``
Blue	NNP	NNP
Figure	NNP	NNP
''	''	''
,	,	,
or	CC	CC
``	``	``
Pink	NNP	FW
Figure	NNP	FW
''	''	''
;	:	:
;	:	:
and	CC	CC
they	PRP	PRP
had	VBD	VBD
(	(	(
vaguely	RB	CD
)	)	)
heads	NNS	NNS
and	CC	CC
feet	NNS	NNS
.	.	.

Exhibited	VBN	PRP
in	IN	IN
shows	NNS	NN
in	IN	IN
London	NNP	NNP
in	IN	IN
1935	CD	NNP
,	,	,
and	CC	CC
in	IN	IN
New	NNP	NNP
York	NNP	NNP
the	DT	DT
following	VBG	JJ
year	NN	NN
,	,	,
the	DT	DT
new	JJ	JJ
,	,	,
more	RBR	RBR
elaborated	VBN	WRB
abstracts	NNS	PRP
were	VBD	VBD
much	RB	RB
favored	VBN	VBN
in	IN	IN
the	DT	DT
circles	NNS	NNS
of	IN	IN
the	DT	DT
modernists	NNS	NN
as	IN	IN
three-dimentional	JJ	DT
dramas	NN	NN
of	IN	IN
great	JJ	JJ
intellectual	JJ	NN
coherence	NN	NN
.	.	.

At	IN	IN
this	DT	DT
period	NN	NN
the	DT	DT
thirty-year	JJ	JJ
old	JJ	JJ
Helion	NNP	NNS
was	VBD	VBD
ranked	VBN	:
``	``	``
as	IN	IN
one	NN	CD
of	IN	IN
the	DT	DT
mature	JJ	JJ
leaders	NNS	NNS
of	IN	IN
the	DT	DT
modern	JJ	JJ
movement	NN	NN
''	''	''
,	,	,
according	VBG	VBG
to	TO	TO
Herbert	NNP	VB
Read	NNP	NNP
,	,	,
``	``	``
and	CC	CC
in	IN	IN
the	DT	DT
direct	JJ	JJ
line	NN	NN
of	IN	IN
descent	NN	NN
from	IN	IN
Cezanne	NNP	NNP
,	,	,
Seurat	NNP	RB
,	,	,
Gris	NNP	NNP
and	CC	CC
Leger	NNP	NNP
''	''	''
.	.	.

In	IN	IN
America	NNP	NNP
,	,	,
Meyer	NNP	PRP
Schapiro	NNP	MD
observed	VBD	VB
that	IN	IN
,	,	,
unlike	IN	IN
the	DT	DT
Mondrian	NNP	JJ
school	NN	NN
,	,	,
Helion	NNP	CC
``	``	``
sought	VBD	VBD
a	DT	DT
return	NN	NN
path	NN	NN
to	TO	TO
the	DT	DT
fullness	NN	NN
of	IN	IN
nature	NN	NN
within	IN	IN
the	DT	DT
framework	NN	NN
of	IN	IN
abstract	JJ	JJ
art	NN	NN
''	''	''
.	.	.

It	PRP	PRP
is	VBZ	VBZ
notable	JJ	VBN
that	IN	IN
at	IN	IN
this	DT	DT
time	NN	NN
he	PRP	PRP
was	VBD	VBD
writing	VBG	VBG
with	IN	IN
admiration	NN	NN
of	IN	IN
Cimabue	NNP	PRP$
's	POS	NNS
and	CC	CC
Poussin	NNP	NNP
's	POS	POS
way	NN	NN
of	IN	IN
filling	VBG	DT
space	NN	NN
.	.	.

Abstract	JJ	DT
art	NN	NN
was	VBD	VBD
still	RB	RB
the	DT	DT
right	JJ	JJ
path	NN	NN
for	IN	IN
him	PRP	PRP
;	:	:
;	:	:
but	CC	CC
,	,	,
he	PRP	PRP
held	VBD	VBD
,	,	,
instead	RB	RB
of	IN	IN
continuing	VBG	VBG
as	IN	IN
an	DT	DT
``	``	``
art	NN	NN
of	IN	IN
reduction	NN	NN
''	''	''
,	,	,
it	PRP	PRP
must	MD	MD
grow	VB	VB
,	,	,
must	MD	MD
make	VB	VB
a	DT	DT
place	NN	NN
for	IN	IN
the	DT	DT
contributions	NNS	NNS
of	IN	IN
the	DT	DT
Raphaels	NNS	NN
and	CC	CC
Poussins	NNS	RB
as	RB	RB
well	RB	RB
as	IN	IN
for	IN	IN
those	DT	DT
of	IN	IN
the	DT	DT
early	JJ	JJ
cubists	NNS	NNS
and	CC	CC
Mondrian	NNP	NN
.	.	.

Helion	NNP	PRP
wrote	VBD	VBD
of	IN	IN
this	DT	DT
phase	NN	NN
:	:	:
``	``	``
For	IN	IN
years	NNS	NNS
I	PRP	PRP
built	VBD	VBD
for	IN	IN
myself	PRP	PRP
a	DT	DT
subtle	JJ	JJ
instrument	NN	NN
of	IN	IN
relationships	NNS	NNS
--	:	:
colors	NNS	NNS
and	CC	CC
forms	NNS	NNS
without	IN	IN
a	DT	DT
name	NN	NN
.	.	.

I	PRP	PRP
played	VBD	VBD
on	IN	IN
it	PRP	PRP
my	PRP$	PRP$
secret	JJ	JJ
songs	NNS	NNS
,	,	,
unexplained	JJ	RB
,	,	,
passionate	JJ	JJ
and	CC	CC
peaceful	JJ	JJ
''	''	''
.	.	.

his	PRP$	PRP$
own	JJ	JJ
work	NN	NN
was	VBD	VBD
evolving	VBG	TO
further	RB	VB
.	.	.

The	DT	DT
extreme	JJ	JJ
limitations	NNS	,
he	PRP	PRP
sensed	VBD	VBD
in	IN	IN
all	DT	DT
current	JJ	JJ
abstract	JJ	JJ
art	NN	NN
made	VBD	VBN
that	IN	IN
seem	VB	VBG
to	TO	TO
him	PRP	PRP
increasingly	RB	MD
arid	JJ	VB
and	CC	CC
cold	JJ	JJ
.	.	.

He	PRP	PRP
was	VBD	VBD
engaged	VBN	VBN
in	IN	IN
constant	JJ	JJ
experiments	NNS	NNS
that	WDT	WDT
searched	VBD	VBD
for	IN	IN
new	JJ	JJ
directions	NNS	NN
.	.	.

Where	WRB	PRP
would	MD	MD
it	PRP	PRP
all	DT	DT
lead	NN	NN
?	.	.
?	.	.

He	PRP	PRP
himself	PRP	PRP
did	VBD	VBD
not	RB	RB
know	VB	VB
,	,	,
as	IN	IN
he	PRP	PRP
said	VBD	VBD
in	IN	IN
1935	CD	NN
.	.	.

But	CC	CC
he	PRP	PRP
was	VBD	VBD
``	``	``
afraid	JJ	JJ
of	IN	IN
the	DT	DT
future	NN	NN
--	:	:
he	PRP	PRP
would	MD	MD
in	IN	IN
fact	NN	NN
welcome	VB	IN
a	DT	DT
way	NN	NN
back	RB	RB
to	TO	TO
social	JJ	JJ
integration	NN	NN
,	,	,
a	DT	DT
functional	JJ	JJ
art	NN	NN
of	IN	IN
some	DT	DT
kind	NN	NN
''	''	''
.	.	.

the	DT	DT
1920	CD	NN
's	VBZ	VBZ
the	DT	DT
Abstractionists	NNS	NN
,	,	,
the	DT	DT
German	NNP	JJ
Bauhaus	NNP	JJ
group	NN	NN
of	IN	IN
industrial	JJ	JJ
designers	NNS	NNS
,	,	,
and	CC	CC
the	DT	DT
new	JJ	JJ
architects	NNS	NNS
all	DT	DT
had	VBD	VBD
the	DT	DT
dream	NN	NN
of	IN	IN
some	DT	DT
well	RB	RB
ordered	VBN	JJ
utopia	NN	NNS
,	,	,
or	CC	CC
welfare	NN	NN
state	NN	NN
,	,	,
in	IN	IN
which	WDT	WDT
their	PRP$	PRP$
neat	JJ	JJ
and	CC	CC
logical	JJ	WRB
constructions	NNS	PRP
might	MD	MD
find	VB	VB
their	PRP$	PRP$
proper	JJ	JJ
place	NN	NN
.	.	.

But	CC	CC
whereas	IN	IN
the	DT	DT
postwar	JJ	JJ
American	NNP	JJ
abstractionists	NNS	TO
seem	VBP	VB
to	TO	TO
Helion	NNP	VB
to	TO	TO
be	VB	VB
determined	VBN	VBN
to	TO	TO
``	``	``
escape	VB	NNS
''	''	''
from	IN	IN
the	DT	DT
real	JJ	JJ
world	NN	NN
,	,	,
or	CC	CC
simply	RB	RB
to	TO	TO
rebel	VB	VB
against	IN	IN
it	PRP	PRP
,	,	,
the	DT	DT
ordered	VBN	JJ
abstractions	NNS	NNS
which	WDT	WDT
he	PRP	PRP
and	CC	CC
his	PRP$	PRP$
associates	NNS	NNS
of	IN	IN
the	DT	DT
1930	CD	CD
's	POS	NNS
were	VBD	VBD
painting	VBG	TO
embodied	VBD	VB
the	DT	DT
hope	NN	NN
of	IN	IN
``	``	``
improving	VBG	UH
''	''	''
things	NNS	NN
.	.	.

``	``	``
We	PRP	PRP
were	VBD	VBD
possessed	VBN	VBN
by	IN	IN
visions	NNS	NNS
of	IN	IN
a	DT	DT
new	JJ	JJ
civilization	NN	NN
to	TO	TO
come	VB	VB
,	,	,
very	RB	RB
pure	JJ	JJ
and	CC	CC
elevated	JJ	VBN
''	''	''
,	,	,
he	PRP	PRP
has	VBZ	VBZ
said	VBD	VBD
,	,	,
``	``	``
in	IN	IN
fact	NN	NN
some	DT	DT
ideal	JJ	JJ
form	NN	NN
of	IN	IN
socialism	NN	NNS
such	JJ	JJ
as	IN	IN
we	PRP	PRP
had	VBD	VBD
dreamed	VBN	VBN
of	IN	IN
since	IN	IN
the	DT	DT
war	NN	NN
of	IN	IN
1914-1918	CD	NNP
''	''	''
.	.	.

this	DT	DT
the	DT	DT
1930	CD	JJ
's	VBZ	POS
witnessed	VBN	``
a	DT	DT
tragic	JJ	JJ
economic	JJ	JJ
depression	NN	NN
,	,	,
the	DT	DT
rise	NN	NN
of	IN	IN
Fascist	JJ	DT
dictators	NNS	NN
in	IN	IN
Europe	NNP	NNP
,	,	,
the	DT	DT
wasting	JJ	NNP
Civil	NNP	NNP
War	NNP	NNP
in	IN	IN
Spain	NNP	NN
.	.	.

Very	RB	PRP
much	RB	RB
the	DT	DT
political	JJ	JJ
man	NN	NN
,	,	,
Helion	NNP	PRP
felt	VBD	VBD
himself	PRP	PRP
deeply	RB	RB
affected	VBN	VBN
by	IN	IN
the	DT	DT
increasingly	RB	NNP
pessimistic	JJ	POS
atmosphere	NN	NN
of	IN	IN
France	NNP	NNP
and	CC	CC
all	DT	DT
Europe	NNP	NNP
,	,	,
whose	WP$	WRB
foundations	NNS	PRP
seemed	VBD	VBD
to	TO	TO
him	PRP	PRP
more	RBR	JJR
and	CC	CC
more	RBR	JJR
shaky	JJ	NN
.	.	.

In	IN	IN
1936	CD	CD
he	PRP	PRP
decided	VBD	VBD
to	TO	TO
migrate	VB	VB
to	TO	TO
America	NNP	NNP
.	.	.

The	DT	DT
Rooseveltian	JJ	NNP
America	NNP	NNP
was	VBD	VBD
a	DT	DT
haven	NN	NN
of	IN	IN
liberalism	NN	NN
and	CC	CC
progress	NN	NN
and	CC	CC
seemed	VBD	VBD
to	TO	TO
him	PRP	PRP
to	TO	TO
constitute	VB	VB
the	DT	DT
last	JJ	JJ
best	JJS	JJ
